HOUSEID,PERSONID,R_AGE,R_SEX,EDUC,NUMADLT,VEHID,HHVEHCNT,VEHFUEL,VEHAGE,HOMEOWN,DRVRCNT,HHFAMINC,HHSIZE,URBANSIZE,URBRUR,WRKCOUNT,HOMETYPE,YOUNGCHILD
9000115470,1,44,1,4,2,2,2,1,7,1,2,6,3,6,1,1,1,0
9000115488,1,75,1,6,2,2,3,1,3,1,2,6,2,5,1,0,1,0
9000115490,1,64,1,4,2,1,2,1,5,1,2,7,2,6,1,1,1,0
9000115495,2,65,1,8,2,1,2,1,5,2,2,7,2,6,2,0,1,0
9000115500,1,32,1,6,3,2,4,4,2,1,3,11,3,3,1,3,1,0
9000115511,1,40,2,7,1,1,1,1,7,1,1,9,1,4,1,1,2,0
9000115512,1,60,1,6,1,1,1,1,21,1,1,9,1,5,1,1,1,0
9000115518,2,71,2,6,3,1,4,6,2,2,3,11,3,2,1,2,1,0
9000115520,1,27,-7,5,1,1,1,1,12,2,1,3,1,6,2,1,1,0
9000115552,2,54,2,6,2,1,2,1,6,1,2,7,4,4,1,2,1,0
9000115554,1,40,2,7,2,1,2,1,1,1,2,9,2,3,1,2,1,0
9000115559,2,66,2,3,2,1,2,1,9,1,2,6,2,6,1,1,1,0
9000115567,1,76,1,6,2,1,2,1,6,2,2,5,2,3,1,0,1,0
9000115583,1,46,1,4,2,1,3,2,7,1,2,11,4,3,1,2,1,0
9000115585,1,31,2,4,2,1,2,1,7,3,2,3,2,3,1,2,1,0
9000115619,1,63,1,8,2,2,2,6,2,2,2,11,4,5,1,1,1,1
9000115621,1,32,2,4,1,1,1,1,8,3,0,2,4,2,1,1,2,0
9000115634,1,46,1,6,2,2,2,6,1,1,2,9,2,5,1,2,1,0
9000115647,1,83,1,6,1,1,1,1,4,2,1,2,1,4,1,0,1,0
9000115681,1,33,2,7,2,1,1,1,11,1,2,7,2,5,1,1,1,0
9000115701,2,88,1,7,2,1,2,1,3,2,2,8,2,2,1,0,1,0
9000115710,1,65,1,8,2,2,2,1,6,2,2,11,3,1,1,1,1,0
9000115721,1,26,1,7,2,1,1,5,1,3,1,6,2,4,1,1,2,0
9000115729,3,50,1,3,5,1,2,6,1,4,5,6,8,6,2,4,1,1
9000115732,1,74,1,6,2,3,4,1,7,2,2,8,2,6,2,0,1,0
9000115737,1,30,1,8,1,1,1,1,8,3,1,8,1,5,1,1,3,0
9000115751,2,62,1,6,2,3,3,1,3,3,2,7,2,5,1,1,1,0
9000115752,1,73,1,6,2,1,1,1,3,1,2,9,2,6,2,0,1,0
9000115789,2,61,1,6,2,2,2,1,3,2,2,10,2,6,2,1,1,0
9000115795,1,50,1,6,3,3,3,1,3,3,2,7,4,5,1,2,1,0
9000115800,1,71,1,6,2,3,3,1,2,1,2,7,2,5,1,0,1,0
9000115807,1,30,1,3,1,1,1,1,17,3,1,4,1,4,1,1,3,0
9000115844,1,70,2,7,1,1,1,1,15,2,1,7,1,4,1,0,2,0
9000115853,2,48,1,3,2,1,3,1,4,3,3,9,5,2,1,3,1,0
9000115866,1,62,2,6,2,1,2,1,5,1,2,7,2,5,1,0,2,0
9000115871,1,70,1,5,1,1,1,1,10,2,1,5,1,1,1,0,1,0
9000115880,1,30,2,8,1,1,1,1,3,3,1,6,1,5,1,1,3,0
9000115900,1,68,1,8,2,2,2,1,8,1,2,11,2,6,2,1,1,0
9000115905,1,30,1,6,1,1,1,1,10,3,1,7,1,4,1,1,3,0
9000115907,2,63,1,8,3,3,3,1,1,3,3,10,3,4,1,1,1,0
9000115912,1,72,2,6,2,4,4,2,5,2,2,5,4,6,2,1,1,0
9000115915,1,45,2,4,1,1,1,1,16,3,1,1,1,2,1,1,3,0
9000115918,1,72,2,5,1,1,1,1,8,1,1,6,1,2,1,0,2,0
9000115932,1,52,2,5,2,2,2,1,15,1,2,6,2,4,1,1,1,0
9000115950,1,59,1,6,2,1,2,6,7,2,2,6,2,1,1,2,1,0
9000115952,1,63,2,6,1,1,1,1,8,1,1,6,1,5,1,1,1,0
9000115959,1,59,1,7,4,2,4,1,2,1,4,11,4,4,1,2,1,0
9000115971,1,34,2,3,1,1,1,1,14,3,1,1,5,3,1,1,3,0
9000116024,1,76,2,6,2,1,1,1,12,1,1,3,2,1,1,0,4,0
9000116033,5,54,1,2,5,4,5,1,5,1,5,9,5,2,1,4,1,0
9000116048,1,32,1,5,1,1,1,1,21,3,1,6,1,5,1,1,3,0
9000116050,2,75,1,3,3,3,3,1,6,2,3,8,5,6,2,2,1,0
9000116061,1,67,1,6,2,1,2,1,1,2,2,9,2,6,2,0,1,0
9000116062,1,75,2,5,1,1,1,1,5,3,1,5,1,2,1,0,3,0
9000116075,1,30,1,7,2,2,2,1,4,1,2,10,2,2,1,2,1,0
9000116076,2,59,2,6,2,1,3,1,4,2,2,7,2,6,2,2,1,0
9000116089,4,62,-7,8,5,4,4,1,4,1,4,11,5,5,1,4,1,0
9000116092,2,67,1,3,2,2,2,1,7,1,2,7,2,6,2,0,1,0
9000116120,1,31,1,6,1,2,2,1,1,3,1,6,1,6,1,1,3,0
9000116139,1,29,1,5,1,1,1,1,1,1,1,7,1,6,1,1,1,0
9000116142,1,59,1,6,1,1,1,1,22,2,1,9,1,6,2,1,1,0
9000116144,2,31,1,6,2,1,3,1,3,1,2,8,2,1,1,2,1,0
9000116153,1,60,2,4,1,1,1,1,5,3,1,6,1,6,2,1,1,0
9000116155,2,41,1,6,2,1,1,1,7,1,2,11,2,5,1,2,1,0
9000116177,1,56,1,6,2,1,3,1,1,1,2,6,2,4,1,2,1,0
9000116178,1,72,2,7,2,1,3,1,6,1,2,7,2,3,1,0,1,0
9000116189,2,60,2,5,2,1,2,1,1,1,2,9,2,2,1,2,1,0
9000116192,1,47,2,4,4,4,4,1,4,1,4,10,5,4,1,4,2,0
9000116193,1,69,1,3,1,1,1,1,4,2,1,6,1,1,1,0,4,0
9000116231,1,52,1,6,2,2,4,1,5,1,2,9,3,6,2,1,1,0
9000116247,1,53,1,5,1,2,2,1,2,3,1,9,1,4,1,1,3,0
9000116253,2,92,2,3,2,2,2,1,10,2,1,6,2,5,1,0,2,0
9000116315,1,73,1,4,2,1,3,1,1,1,1,4,2,1,1,0,1,0
9000116319,2,81,1,6,2,1,1,1,2,4,1,5,2,4,1,0,2,0
9000116330,2,68,1,3,5,1,3,1,10,1,3,6,5,5,1,2,1,0
9000116336,1,68,2,3,1,1,1,1,11,1,1,9,1,5,1,0,1,0
9000116348,2,66,2,3,2,1,1,1,13,1,1,7,2,4,1,0,1,0
9000116375,2,47,1,6,2,1,1,1,8,3,2,6,2,5,1,1,3,0
9000116378,2,41,1,7,2,1,2,1,6,3,2,7,2,4,1,2,3,0
9000116388,1,29,2,8,1,1,1,1,11,3,1,7,1,3,1,1,3,0
9000116389,1,50,1,6,2,2,2,1,1,1,2,11,3,3,1,1,1,0
9000116398,2,33,2,7,2,2,3,1,3,4,2,1,2,1,1,0,1,0
9000116402,1,69,2,6,1,1,1,1,8,2,1,7,1,6,2,0,1,0
9000116413,1,41,2,6,2,1,4,1,1,1,4,9,5,6,2,2,1,0
9000116446,2,45,1,5,2,1,5,2,1,1,2,9,2,1,1,2,1,0
9000116469,2,53,2,7,2,4,4,1,3,2,2,11,2,5,1,2,1,0
9000116470,1,55,2,2,2,1,1,1,19,1,1,2,2,6,1,0,1,0
9000116477,2,72,1,3,2,1,2,6,2,2,2,5,2,5,1,0,1,0
9000116484,2,82,2,6,2,2,2,1,4,2,2,11,2,4,1,0,1,0
9000116486,1,76,1,7,2,1,2,6,13,2,2,6,2,6,2,0,1,0
9000116501,1,79,1,4,2,1,1,1,6,2,2,5,2,1,1,0,1,0
9000116502,1,65,2,3,1,2,2,1,12,2,1,4,1,6,2,0,4,0
9000116505,1,52,1,4,1,1,1,1,17,2,1,5,1,2,1,1,1,0
9000116508,2,71,2,6,2,1,2,1,6,2,2,7,2,4,1,1,3,0
9000116509,1,61,-7,6,2,1,2,1,2,1,2,9,2,3,1,2,2,0
9000116522,1,69,1,6,1,2,2,1,4,2,1,7,1,2,1,0,1,0
9000116523,2,72,2,5,2,1,2,1,5,2,2,9,2,6,2,1,1,0
9000116525,1,48,1,6,1,3,3,1,26,3,1,10,1,4,1,1,3,0
9000116526,1,63,1,5,2,2,2,6,3,2,2,8,2,6,2,2,4,0
9000116550,1,78,1,8,2,2,2,1,3,2,2,9,2,3,1,0,1,0
9000116570,1,62,2,4,3,1,1,1,7,1,2,3,3,2,1,1,1,0
9000116573,1,73,2,4,1,1,2,1,2,2,1,5,1,1,1,0,1,0
9000116585,1,80,1,6,2,1,1,1,3,2,2,8,2,6,2,0,1,0
9000116592,1,64,2,4,2,2,2,1,19,2,2,6,2,5,1,2,1,0
9000116624,3,52,1,6,3,2,2,1,6,1,3,7,3,4,1,3,2,0
9000116629,2,73,1,7,2,1,1,1,6,1,2,11,2,5,1,0,1,0
9000116630,1,48,1,5,3,3,4,1,1,1,4,6,5,2,1,3,1,0
9000116633,1,38,2,4,1,1,1,1,7,3,1,5,1,4,1,0,3,0
9000116640,1,60,1,6,2,2,2,1,6,1,2,9,2,3,1,2,2,0
9000116659,1,72,2,7,1,1,1,1,11,3,1,2,1,5,1,0,3,0
9000116672,2,59,1,6,4,5,5,1,2,2,4,11,4,2,1,3,1,0
9000116675,1,71,1,8,2,2,2,1,2,2,2,7,2,1,1,1,1,0
9000116677,1,42,1,4,2,1,1,1,17,3,1,4,3,2,1,1,1,0
9000116681,1,47,1,5,2,1,1,1,14,3,2,1,6,3,1,0,3,2
9000116682,2,37,1,3,2,1,2,1,1,1,2,5,4,6,2,1,1,2
9000116684,1,56,2,5,2,3,3,1,2,1,2,8,2,3,1,2,1,0
9000116693,1,32,1,6,1,2,2,1,2,2,1,5,1,3,1,1,1,0
9000116694,2,73,1,4,2,1,3,1,3,2,2,7,2,2,1,0,1,0
9000116699,1,74,2,3,2,1,2,1,5,2,2,4,2,3,1,0,1,0
9000116715,1,76,1,4,2,2,2,1,19,1,2,3,2,5,1,0,1,0
9000116732,1,39,1,6,2,1,2,2,1,1,2,8,4,5,1,1,1,0
9000116758,1,70,2,3,1,1,1,1,5,1,1,6,1,6,1,0,1,0
9000116762,1,73,1,4,2,3,3,1,9,2,2,7,2,5,1,1,1,0
9000116763,1,79,1,7,1,1,1,1,19,2,1,7,1,4,1,0,1,0
9000116780,1,60,2,4,1,1,1,1,4,3,1,3,1,6,1,1,3,0
9000116784,1,31,1,8,2,1,1,1,10,3,2,9,2,4,1,2,3,0
9000116795,1,67,1,4,2,2,2,1,2,1,2,9,2,5,1,1,1,0
9000116806,2,55,1,3,3,1,2,1,17,2,2,6,3,6,2,0,4,0
9000116807,1,72,-7,8,1,1,1,6,2,1,1,7,1,5,1,1,1,0
9000116831,1,40,2,7,2,1,2,1,7,1,2,7,4,5,1,2,1,1
9000116832,1,27,2,8,2,1,1,1,15,3,1,4,3,2,1,1,3,1
9000116835,1,27,2,6,1,1,1,1,1,3,1,5,1,5,1,1,3,0
9000116847,2,52,1,7,2,3,3,1,1,1,2,11,2,4,1,2,1,0
9000116854,2,53,2,6,2,3,3,1,6,2,2,9,4,6,2,2,1,0
9000116855,1,42,1,4,2,2,4,1,6,1,2,11,4,6,2,2,1,0
9000116868,1,49,2,7,2,2,2,1,15,1,2,8,3,4,1,2,1,0
9000116880,1,37,1,5,2,1,3,1,7,3,2,7,5,6,2,2,1,1
9000116882,1,87,1,5,3,1,2,1,5,1,2,6,3,5,1,2,1,0
9000116896,1,24,2,4,1,1,1,1,5,1,1,3,2,6,2,1,1,1
9000116904,1,74,1,6,2,1,2,1,1,1,2,7,2,6,2,2,1,0
9000116913,1,67,2,4,4,1,3,1,15,1,3,9,6,2,1,2,1,1
9000116917,1,59,2,6,3,4,4,1,2,1,3,11,3,1,1,3,1,0
9000116948,1,47,1,5,1,1,1,1,17,2,1,6,1,6,2,1,4,0
9000116951,2,42,1,5,2,1,2,1,10,3,1,3,6,6,1,1,1,0
9000116959,1,92,2,4,1,1,1,1,17,2,1,3,1,6,2,0,1,0
9000116961,2,42,1,6,2,1,2,1,5,1,2,10,5,4,1,2,1,1
9000116983,1,77,1,4,2,1,2,1,2,2,2,6,2,6,2,0,1,0
9000116996,1,71,1,4,2,2,2,1,5,1,2,5,2,1,1,1,1,0
9000117020,1,27,2,4,1,1,1,6,4,1,1,4,1,2,1,1,1,0
9000117023,1,25,1,4,1,1,2,1,23,3,1,6,1,5,1,1,3,0
9000117025,1,45,2,7,2,1,3,1,6,1,3,9,3,1,1,3,1,0
9000117031,1,72,1,6,2,2,2,1,1,1,2,6,2,5,1,0,1,0
9000117035,1,60,2,4,2,1,1,1,4,2,1,6,2,3,1,1,1,0
9000117040,1,69,1,6,2,1,2,5,1,1,2,8,2,4,1,2,1,0
9000117061,2,52,1,5,3,1,4,1,8,1,3,10,3,2,1,3,1,0
9000117074,1,33,1,6,2,1,1,1,17,1,2,9,3,5,1,2,1,1
9000117080,1,56,2,7,1,1,1,1,2,3,1,7,1,4,1,1,3,0
9000117097,2,51,1,7,2,2,2,-9,1,1,2,7,4,2,1,2,1,0
9000117113,2,36,2,8,2,1,2,1,6,1,2,11,3,5,1,2,1,1
9000117130,2,36,1,8,2,2,2,1,7,1,2,8,3,6,1,2,1,1
9000117148,1,42,2,8,2,2,2,6,1,1,2,11,4,4,1,2,2,0
9000117149,2,31,1,2,2,1,2,1,13,3,2,5,4,6,2,1,2,2
9000117150,1,72,1,6,2,1,4,1,1,1,2,11,2,4,1,1,1,0
9000117157,1,24,2,3,1,1,1,1,7,3,1,5,1,4,1,1,3,0
9000117159,1,72,2,4,2,1,1,1,10,3,1,3,2,5,1,0,3,0
9000117164,1,63,2,8,1,1,1,1,18,1,1,3,1,6,2,1,1,0
9000117167,2,75,2,4,2,1,3,1,2,2,2,10,2,6,2,0,1,0
9000117173,2,63,2,5,3,1,4,2,1,2,3,8,3,6,2,1,1,0
9000117188,1,75,2,3,1,1,2,1,7,2,1,1,1,6,2,0,2,0
9000117194,1,25,1,6,2,2,2,1,1,3,2,9,2,5,1,2,3,0
9000117208,1,36,1,6,2,1,2,1,12,1,2,7,5,2,1,1,1,0
9000117224,1,60,2,7,1,1,2,5,1,1,2,4,3,5,1,3,1,0
9000117244,1,65,2,3,2,4,5,1,10,1,2,7,2,1,1,1,1,0
9000117252,1,47,2,5,2,1,1,1,6,1,2,4,3,6,2,1,4,0
9000117266,1,67,1,7,2,2,2,1,5,2,2,6,2,3,1,0,1,0
9000117296,1,71,2,8,1,1,1,1,28,3,1,10,1,4,1,1,3,0
9000117300,2,60,1,1,2,1,4,1,6,1,2,6,3,6,2,2,1,0
9000117326,1,44,1,7,2,2,2,1,8,1,2,10,2,3,1,2,1,0
9000117328,1,50,1,4,1,1,1,1,15,1,1,6,1,4,1,1,3,0
9000117329,1,39,2,7,1,1,1,1,2,1,1,6,1,4,1,1,2,0
9000117331,1,41,2,6,1,1,1,1,10,1,1,8,3,5,1,1,1,0
9000117338,1,47,1,7,1,3,4,1,3,1,1,10,1,2,1,1,1,0
9000117340,1,58,2,6,1,1,1,1,20,3,1,9,1,2,1,1,2,0
9000117347,1,76,1,6,2,1,2,1,1,1,2,3,2,4,1,0,1,0
9000117348,1,49,1,7,2,2,2,1,3,1,2,11,2,5,1,2,1,0
9000117350,1,68,1,3,1,1,1,1,21,3,1,1,1,5,1,0,3,0
9000117375,1,75,2,8,1,1,1,1,6,2,1,4,1,1,1,0,1,0
9000117418,1,42,1,5,1,2,2,2,2,1,1,7,1,6,2,1,1,0
9000117419,1,50,2,6,3,3,3,1,1,1,3,7,5,5,1,3,1,1
9000117424,1,87,2,6,1,1,1,1,13,2,1,5,1,4,1,0,2,0
9000117437,1,73,1,6,2,2,3,1,8,2,2,7,2,6,1,0,1,0
9000117440,1,62,1,4,2,1,2,1,13,1,2,6,2,4,1,1,1,0
9000117446,1,40,1,7,2,1,2,1,3,1,2,11,3,1,1,2,1,1
9000117452,1,75,1,6,2,1,2,6,7,1,2,6,2,6,2,0,1,0
9000117476,1,72,2,4,2,1,2,1,16,1,2,6,2,6,2,0,1,0
9000117487,1,60,1,4,2,2,2,1,4,2,2,6,2,3,1,0,1,0
9000117496,2,54,1,3,2,2,2,1,11,3,2,4,2,6,2,1,4,0
9000117500,1,67,2,3,1,1,1,1,15,1,1,3,1,6,2,0,1,0
9000117504,2,64,1,6,2,2,2,1,4,1,2,6,2,1,1,1,1,0
9000117516,1,45,2,3,1,1,1,1,8,1,1,4,1,6,2,1,1,0
9000117520,2,74,1,3,2,1,2,1,11,1,2,4,2,6,2,0,1,0
9000117526,2,82,1,3,2,3,3,1,8,2,2,3,2,4,1,0,1,0
9000117528,1,31,1,6,4,1,4,1,1,3,4,11,4,5,1,3,1,0
9000117535,1,31,1,6,2,2,2,1,5,2,2,9,3,6,2,1,1,1
9000117537,1,75,1,3,2,1,3,1,1,1,2,6,2,6,2,0,4,0
9000117552,1,68,2,2,1,1,1,1,23,4,1,2,1,6,2,0,1,0
9000117553,1,61,2,7,1,1,1,1,8,1,1,5,1,2,1,1,2,0
9000117561,1,76,2,3,1,1,1,1,11,3,1,3,1,6,1,0,3,0
9000117562,2,44,1,6,2,2,2,1,7,1,2,-7,4,4,1,1,1,0
9000117585,1,68,1,6,1,1,1,1,6,3,1,4,1,4,1,0,3,0
9000117623,2,43,1,6,2,1,2,1,4,2,2,6,5,1,1,1,1,0
9000117627,2,72,2,3,2,3,3,1,4,2,2,8,2,1,1,0,1,0
9000117641,1,47,2,4,2,1,2,1,15,3,2,5,2,4,1,2,3,0
9000117649,1,67,1,6,1,1,1,1,2,1,1,6,1,1,1,0,1,0
9000117681,1,32,1,4,2,1,2,1,2,1,2,9,2,6,2,1,1,0
9000117684,1,40,1,8,2,2,2,1,6,1,3,8,5,6,2,2,1,0
9000117694,1,27,2,7,1,1,1,1,2,1,1,8,1,3,1,1,2,0
9000117695,3,82,2,6,4,1,4,1,2,1,3,7,4,6,2,2,1,0
9000117717,1,63,1,4,2,1,2,1,5,1,2,8,2,6,2,1,1,0
9000117721,2,54,1,7,3,2,3,1,12,1,3,8,5,6,2,2,1,0
9000117724,2,59,2,4,2,3,3,1,1,1,2,7,2,6,2,2,4,0
9000117730,1,46,2,4,1,1,1,1,8,2,1,5,1,6,2,1,4,0
9000117734,2,71,2,6,2,1,1,1,9,2,2,6,2,6,2,0,1,0
9000117790,1,62,1,6,2,2,2,1,2,2,2,11,2,4,1,2,1,0
9000117791,1,58,1,3,1,1,1,1,19,2,1,3,1,6,2,0,1,0
9000117810,1,75,2,5,1,1,1,1,12,2,1,2,1,6,2,0,4,0
9000117812,2,28,1,6,2,2,2,1,11,3,2,7,2,1,1,1,3,0
9000117817,1,31,1,6,1,1,1,1,18,3,1,9,1,4,1,1,3,0
9000117829,1,73,1,4,1,1,1,1,2,3,1,5,1,3,1,0,3,0
9000117833,1,66,2,4,1,1,1,1,4,1,1,6,1,1,1,1,1,0
9000117837,1,39,1,6,1,1,1,1,9,3,1,7,1,4,1,1,3,0
9000117839,2,68,1,6,3,2,3,1,4,2,3,8,3,3,1,2,1,0
9000117843,1,67,1,7,2,2,2,1,4,1,2,8,2,3,1,0,1,0
9000117878,1,72,1,4,2,1,2,6,5,2,2,5,2,6,2,0,1,0
9000117889,1,59,1,6,2,1,2,1,13,2,2,-7,2,6,2,1,4,0
9000117896,1,39,2,3,2,1,1,1,3,1,2,10,4,4,1,2,1,1
9000117904,1,63,2,6,2,1,1,1,2,2,2,9,2,5,1,0,1,0
9000117922,2,49,1,4,2,1,2,1,4,1,2,6,2,6,2,2,4,0
9000117923,1,79,1,3,2,1,1,1,14,2,2,7,2,3,1,0,1,0
9000117927,2,58,1,6,2,1,3,1,5,1,2,8,2,6,2,1,1,0
9000117931,1,35,1,6,2,2,2,5,1,1,2,8,6,6,2,1,1,2
9000117935,2,80,1,2,2,1,3,1,3,1,3,6,4,6,2,2,1,0
9000117953,2,65,2,6,2,1,2,1,6,2,2,9,2,6,2,1,1,0
9000117955,1,57,1,5,1,1,2,1,6,1,1,8,1,5,1,1,1,0
9000117987,2,81,1,6,2,1,2,1,2,2,2,6,2,5,1,0,1,0
9000118012,1,69,2,7,2,3,4,1,7,1,2,10,2,6,2,0,1,0
9000118027,1,63,1,6,3,3,5,1,7,1,3,8,3,6,2,3,1,0
9000118032,2,64,1,6,2,1,3,1,9,1,2,5,2,6,1,0,1,0
9000118035,1,31,1,6,1,1,1,1,7,2,1,4,1,6,1,1,2,0
9000118036,2,64,2,5,2,6,6,1,3,1,2,7,2,6,2,0,1,0
9000118038,2,70,1,2,2,1,2,1,10,2,2,5,2,6,2,0,1,0
9000118046,2,68,2,5,2,5,5,1,3,1,2,11,2,6,2,1,1,0
9000118065,1,66,1,7,1,1,1,1,3,1,1,11,1,6,2,1,1,0
9000118071,2,80,1,3,2,2,2,2,1,2,2,3,2,6,2,0,1,0
9000118078,1,66,2,7,1,1,1,1,11,1,1,4,1,6,2,0,4,0
9000124802,1,35,2,7,1,1,1,1,2,1,1,5,1,3,1,1,1,0
9000124818,1,42,1,3,2,1,1,1,7,3,2,9,2,4,1,1,3,0
9000124822,1,45,1,2,2,3,3,2,3,3,2,9,2,1,1,1,2,0
9000124839,1,58,1,7,3,2,3,1,6,2,1,1,3,4,1,0,2,0
9000124840,1,73,1,6,2,2,2,1,5,2,2,7,2,6,2,0,1,0
9000124841,1,29,1,6,1,1,1,1,14,1,1,8,1,5,1,1,1,0
9000124851,1,76,2,7,1,1,1,1,8,1,1,6,1,2,1,0,1,0
9000124853,2,66,2,7,2,1,2,1,14,2,2,9,2,1,1,1,1,0
9000124854,1,58,1,6,1,1,1,1,9,3,1,4,1,4,1,1,1,0
9000124865,1,31,1,6,2,1,2,1,6,1,2,7,3,6,2,2,1,1
9000124876,2,43,1,6,2,3,3,1,10,1,2,8,2,3,1,2,1,0
9000124878,1,45,1,4,2,2,2,1,14,1,2,4,3,5,1,2,1,0
9000124879,2,92,2,7,2,2,2,1,1,2,2,7,2,5,1,0,1,0
9000124905,1,31,2,6,1,1,1,1,9,3,1,8,1,4,1,1,3,0
9000124907,1,37,2,6,1,1,1,1,9,1,1,5,1,1,1,1,3,0
9000124917,1,81,2,3,1,1,1,1,3,2,1,4,1,3,1,0,1,0
9000124927,1,53,2,6,1,1,1,1,12,3,1,1,1,5,1,0,3,0
9000124931,1,65,1,7,1,1,1,1,6,1,1,5,1,1,1,0,1,0
9000124933,1,71,1,7,2,1,1,1,4,2,2,6,3,6,2,0,5,0
9000124939,1,50,1,6,2,1,2,5,1,1,2,11,2,4,1,2,1,0
9000124945,2,30,1,7,2,1,2,1,4,2,2,11,2,2,1,2,1,0
9000124948,1,56,1,6,2,1,1,1,13,1,2,9,2,5,1,1,1,0
9000124957,1,52,1,4,1,1,1,1,11,3,1,8,1,5,1,1,1,0
9000124960,1,31,1,6,2,1,2,1,1,1,2,9,2,2,1,2,1,0
9000124980,2,46,1,4,2,1,2,1,2,1,2,7,4,6,1,2,1,0
9000124982,1,81,2,3,1,1,1,1,7,1,1,7,1,4,1,0,1,0
9000124984,1,51,2,6,1,1,1,1,4,1,1,7,3,2,1,1,1,0
9000124986,1,32,2,7,1,1,1,1,3,3,1,8,1,4,1,1,3,0
9000124987,1,77,1,7,2,1,2,1,1,1,2,6,2,5,1,2,1,0
9000125003,2,63,1,4,2,2,2,1,1,1,2,9,2,2,1,0,1,0
9000125030,2,72,2,3,2,1,2,1,1,1,2,6,2,6,1,0,1,0
9000125047,3,63,2,2,3,2,3,1,7,1,3,6,3,6,2,2,4,0
9000125122,2,62,1,5,3,5,5,1,3,2,3,9,3,6,2,2,1,0
9000125124,1,68,2,6,1,1,1,1,1,1,1,6,1,5,1,0,2,0
9000125134,1,36,2,6,1,1,1,1,2,1,1,8,1,5,1,1,1,0
9000125140,1,63,2,3,1,1,1,1,3,2,1,7,1,5,1,1,2,0
9000125144,1,66,2,4,1,1,1,1,1,2,1,5,1,4,1,1,1,0
9000125146,1,77,2,8,2,2,2,1,5,2,2,5,2,2,1,0,1,0
9000125157,2,71,2,8,2,2,2,1,4,2,2,8,2,3,1,1,1,0
9000125158,2,64,1,5,4,2,2,1,3,1,2,11,4,5,1,1,1,0
9000125166,2,31,1,4,2,2,2,1,6,1,2,9,2,2,1,2,1,0
9000125177,2,65,1,5,2,1,2,1,5,1,2,6,2,2,1,0,1,0
9000125178,1,32,2,6,1,1,1,1,5,1,1,7,1,6,2,1,1,0
9000125196,1,40,2,7,1,2,2,1,7,2,2,7,4,4,1,1,1,1
9000125211,2,47,1,5,2,1,4,1,12,1,2,8,3,6,2,2,1,0
9000125216,1,65,-7,6,2,2,2,6,3,1,2,8,2,6,1,1,1,0
9000125235,1,39,2,5,2,1,2,1,5,2,2,8,3,1,1,3,1,0
9000125257,1,70,1,6,2,1,1,1,1,2,1,7,2,4,1,0,2,0
9000125285,1,31,2,4,1,1,1,1,8,3,0,4,2,1,1,1,2,0
9000125291,2,29,1,8,2,2,2,1,4,3,2,6,2,2,1,2,1,0
9000125292,1,67,1,6,2,2,2,1,19,2,2,5,2,3,1,2,1,0
9000125299,1,69,2,7,1,1,1,1,4,1,1,9,1,4,1,1,3,0
9000125315,1,64,1,4,2,2,3,6,7,1,2,7,2,6,2,1,1,0
9000125324,1,46,2,7,2,2,4,1,9,1,3,11,4,5,1,1,1,0
9000125331,1,64,1,5,1,1,7,1,4,2,1,11,1,6,2,0,1,0
9000125335,2,27,2,3,2,1,2,1,8,3,2,6,5,5,1,2,3,3
9000125339,1,79,2,3,1,1,1,1,5,2,1,5,1,4,1,1,2,0
9000125347,2,54,2,3,2,1,3,1,5,1,2,8,2,2,1,1,1,0
9000125360,1,37,1,3,1,1,1,1,15,3,1,5,2,2,1,0,2,0
9000125364,1,83,1,7,2,1,6,1,7,2,2,6,2,6,2,1,1,0
9000125397,1,35,2,2,1,1,1,1,7,3,1,5,2,4,1,1,2,0
9000125406,1,62,1,5,1,1,2,1,4,2,1,6,1,6,2,1,1,0
9000125417,1,70,1,6,2,2,2,1,4,2,2,11,3,1,1,1,1,0
9000125428,1,67,1,6,1,1,1,1,11,3,1,7,1,5,1,1,3,0
9000125447,1,42,1,6,2,2,2,1,1,1,2,10,2,1,1,1,1,0
9000125476,1,36,2,6,2,2,3,1,14,3,2,9,4,5,1,2,3,1
9000125509,1,65,2,7,2,2,2,1,10,2,2,6,2,5,1,0,1,0
9000125519,1,51,2,6,2,1,2,1,8,1,2,6,2,5,1,2,2,0
9000125530,1,66,1,6,3,2,3,1,5,1,3,7,5,2,1,1,1,0
9000125533,1,34,2,4,1,1,1,1,13,1,1,6,1,1,1,1,2,0
9000125588,1,70,2,4,1,1,1,1,20,3,1,3,1,5,1,0,2,0
9000125590,1,62,1,8,1,1,5,1,5,1,1,11,1,5,1,1,1,0
9000125601,1,55,1,5,3,1,3,1,7,3,2,6,3,5,1,3,3,0
9000125603,1,44,1,4,1,1,1,1,3,1,1,7,1,5,1,1,1,0
9000125619,1,79,2,6,1,1,2,1,9,2,1,5,1,3,1,0,1,0
9000125622,2,69,2,6,2,2,2,1,16,2,1,6,2,2,1,2,4,0
9000125625,1,69,2,3,3,2,2,1,7,1,2,9,3,5,1,1,1,0
9000125641,1,34,1,7,2,1,2,1,7,1,2,11,2,5,1,2,1,0
9000125644,1,65,2,4,2,2,2,1,7,3,2,7,2,6,2,1,4,0
9000125647,1,79,1,5,2,1,2,1,19,2,2,4,2,6,2,0,1,0
9000125649,1,62,1,6,2,2,2,1,4,2,2,8,2,4,1,1,1,0
9000125652,2,63,1,5,2,1,3,1,3,1,2,8,2,2,1,0,1,0
